,fullid,AcID,Pop,momindex,Ind,genomesize,leaf3.0,leaf3.1,leaf3.2,leaf3.3,dailyavg3,,,,leaf4.0,leaf4.1,leaf4.2,leaf4.3,dailyavg4,dailyavgall,stom_cell1,stom_cell2,stom_cell3,stom_cell4,stom_cell5,stom_cell6,stom_cell7,stom_cell8,stom_cell9,stom_cell10,stom_cell11,stom_cell12,stom_cell13,stom_cell14,stom_cell15,stom_cell16,stom_cell17,stom_cell18,stom_cell19,stom_cell20,stom_cell21,stom_cell22,stom_cell23,stom_cell24,stom_cell25,stom_cell26,stom_cell27,stom_cell28,stom_cell29,stom_cell30,stom_cell31,stom_cell32,stom_cell33,stom_cell34,stom_cell35,stom_cell36,stom_cell37,stom_cell38,stom_cell39,stom_cell40,stom_cell41,stom_cell42,stom_cell43,stom_cell44,stom_cell45,stom_cell46,stom_cell47,stom_cell48,stom_cell49,stom_cell50,stom_cell51,stom_cell52,stom_cell53,stom_cell54,stom_cell55,stom_cell56,stom_cell57,stom_cell58,stom_cell59,stom_cell60,stom_cell61,mid_cell1,mid_cell2,mid_cell3,mid_cell4,mid_cell5,mid_cell6,mid_cell7,mid_cell8,mid_cell9,mid_cell10,mid_cell11,mid_cell12,mid_cell13,mid_cell14,mid_cell15,mid_cell16,mid_cell17,mid_cell18,mid_cell19,mid_cell20,mid_cell21,mid_cell22,mid_cell23,mid_cell24,mid_cell25,mid_cell26,mid_cell27,mid_cell28,mid_cell29,mid_cell30,mid_cell31,mid_cell32,mid_cell33,mid_cell34,mid_cell35,mid_cell36,mid_cell37,mid_cell38,mid_cell39,mid_cell40,mid_cell41,mid_cell42,mid_cell43,mid_cell44,mid_cell45,mid_cell46,mid_cell47,mid_cell48,mid_cell49,mid_cell50,mid_cell51,mid_cell52,mid_cell53,mid_cell54,mid_cell55,adj_cell1,adj_cell2,adj_cell3,adj_cell4,adj_cell5,adj_cell6,adj_cell7,adj_cell8,adj_cell9,adj_cell10,adj_cell11,adj_cell12,adj_cell13,adj_cell14,adj_cell15,adj_cell16,adj_cell17,adj_cell18,adj_cell19,adj_cell20,adj_cell21,adj_cell22,adj_cell23,adj_cell24,adj_cell25,adj_cell26,adj_cell27,adj_cell28,adj_cell29,adj_cell30,adj_cell31,adj_cell32,adj_cell33,adj_cell34,adj_cell35,adj_cell36,adj_cell37,adj_cell38,adj_cell39,adj_cell40,adj_cell41,adj_cell42,adj_cell43,adj_cell44,adj_cell45,adj_cell46,adj_cell47,adj_cell48,adj_cell49,adj_cell50,adj_cell51,adj_cell52,adj_cell53,adj_cell54,adj_cell55,adj_cell56,adj_cell57,adj_cell58,adj_cell59,adj_cell60,adj_cell61,adj_cell62,adj_cell63,adj_cell64,adj_cell65,adj_cell66,adj_cell67,adj_cell68,adj_cell69,adj_cell70,adj_cell71,adj_cell72,adj_cell73,adj_cell74,adj_cell75,adj_cell76,adj_cell77,adj_cell78,adj_cell79,adj_cell80,adj_cell81,adj_cell82,adj_cell83,adj_cell84,adj_cell85,adj_cell86,adj_cell87,adj_cell88,adj_cell89,adj_cell90,adj_cell91,adj_cell92,adj_cell93,adj_cell94,adj_cell95,adj_cell96,adj_cell97,adj_cell98,adj_cell99,adj_cell100,adj_cell101,adj_cell102,adj_cell103,adj_cell104,adj_cell105,adj_cell106,adj_cell107,adj_cell108,adj_cell109,adj_cell110,adj_cell111,adj_cell112,adj_cell113,adj_cell114,adj_cell115,adj_cell116,adj_cell117,adj_cell118,adj_cell119,adj_cell120,adj_cell121,adj_cell122,adj_cell123,adj_cell124,adj_cell125,adj_cell126,adj_cell127,adj_cell128,adj_cell129,adj_cell130,adj_cell131,adj_cell132,adj_cell133,adj_cell134,adj_cell135,adj_cell136,adj_cell137,adj_cell138,adj_cell139,adj_cell140,adj_cell141,adj_cell142,adj_cell143,adj_cell144,adj_cell145,adj_cell146,adj_cell147,adj_cell148,adj_cell149,adj_cell150,adj_cell151,adj_cell152,adj_cell153,adj_cell154,adj_cell155,adj_cell156,adj_cell157,adj_cell158,adj_cell159,adj_cell160,adj_cell161,adj_cell162,adj_cell163,adj_cell164,adj_cell165,adj_cell166,adj_cell167,adj_cell168,adj_cell169,adj_cell170,adj_cell171,adj_cell172,adj_cell173,adj_cell174,adj_cell175,adj_cell176,adj_cell177,adj_cell178,adj_cell179,adj_cell180
167,i_7,I-7,i,48,7,5.8,3.5,6.9,12.1,14.5,3.666666667,,,,9.4,15.6,23.1,31.2,7.266666667,5.466666667,38.124,35.118,29.24,35.361,33.626,32.296,38.012,42.423,42.423,49.729,40.962,29.276,26.316,30.737,39.501,32.197,36.579,32.197,28.122,26.316,24.897,30.737,17.544,26.316,32.164,32.197,30.737,30.702,42.423,32.164,36.812,37.015,33.626,39.501,38.04,32.164,29.24,27.778,30.14,30.702,35.088,33.657,30.737,28.122,38.04,29.24,33.753,23.392,46.784,29.276,32.197,35.118,33.753,33.657,NA,NA,NA,NA,NA,NA,NA,216.616,250.004,248.607,125.765,203.222,131.709,263.259,213.63,171.209,175.828,207.685,166.667,175.445,138.889,285.181,125.765,173.983,289.477,185.765,261.957,174.032,133.434,198.965,204.684,299.722,198.836,277.874,242.73,258.772,121.486,206.187,257.327,304.097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171.078,211.988,146.228,182.959,125.739,109.659,239.806,146.316,114.119,156.542,160.879,144.744,134.503,152.054,188.687,159.464,236.842,152.047,214.912,269.042,193.254,127.403,140.541,83.346,178.369,177.389,266.118,234.21,171.153,155.143,137.497,236.914,263.223,195.912,178.746,165.263,145.334,254.592,182.772,257.327,253.076,175.463,241.233,263.223,163.906,171.153,139.081,147.842,115.534,202.283,158.064,202.283,121.486,118.565,228.089,258.838,251.462,209.11,172.614,152.222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168,i_9,I-9,i,48,9,5.71,4.3,8.9,13.1,17.6,4.433333333,,,,6.5,11,16.8,22.6,5.366666667,4.9,23.574,30.702,36.579,26.316,29.276,35.209,26.316,33.657,31.013,24.897,26.679,29.386,35.118,33.626,39.501,36.579,26.356,33.753,30.841,27.816,31.013,23.799,27.778,23.392,23.437,29.567,27.778,32.296,26.316,33.626,22.696,29.276,36.55,27.778,27.816,24.897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250.721,228.112,332.029,187.226,175.439,174.075,244.156,270.567,267.867,223.761,173.983,194.466,216.379,169.647,198.836,270.468,280.763,154.971,222.227,168.129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201.802,165.366,217.836,154.978,225.146,175.463,245.653,191.571,194.444,118.457,173.983,92.291,217.836,169.691,125.807,122.885,178.369,79.164,209.146,122.946,198.836,184.303,140.419,267.58,195.994,239.784,196.103,166.769,247.145,171.059,127.327,133.169,163.749,223.727,198.965,225.151,222.266,201.776,173.983,188.647,206.327,200.378,139.166,247.115,258.776,228.075,171.053,175.536,247.08,152.075,127.201,152.054,206.14,147.777,165.231,165.366,125.867,314.739,163.743,223.684,172.57,174.032,89.373,207.788,127.872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169,j_1,j-1,j,49,1,6.09,2.1,3.8,9.4,12,3.3,,,,11,17.6,23.2,29.4,6.133333333,4.716666667,26.153,35.572,26.679,41.351,33.753,29.24,26.958,27.931,25.238,33.338,26.356,44.078,28.724,33.911,24.897,26.356,31.013,36.55,31.013,29.819,29.819,31.56,27.816,32.296,26.478,23.392,41.865,33.657,21.979,30.841,26.316,29.386,21.979,21.979,30.702,32.691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.009,168.535,215.066,208.204,224.904,144.53,173.065,117.05,204.731,201.776,246.075,208.224,178.638,147.625,155.143,288.69,190.738,203.343,157.962,178.961,120.771,211.822,199.742,138.055,195.519,116.611,140.389,130.412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.235,150.932,227.667,230.318,262.739,165.521,297.948,148.534,292.259,189.162,230.874,212.974,164.531,225.227,192.078,220.542,156.317,191.006,145.473,123.233,147.429,170.496,252.061,159.216,189.704,145.628,151.427,200.937,140.183,204.558,186.643,126.037,128.206,228.487,179.223,184.634,159.785,217.34,152.895,160.32,213.12,126.037,166.827,110.271,136.248,123.674,134.701,123.856,159.685,189.411,154.203,132.235,194.065,98.051,174.859,222.155,200.378,136.248,93.75,183.122,114.419,167.077,152.615,248.633,226.853,206.182,142.722,91.395,129.483,117.187,214.414,208.471,165.618,250.209,182.28,165.844,176.629,259.498,147.726,142.722,202.632,228.332,233.781,232.327,132.235,139.817,123.12,154.681,205.309,172.105,246.591,197.477,173.263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170,j_10,j-10,j,49,10,6.13,3.5,8.5,13.5,19.4,5.3,,,,7,16.4,17.2,23,5.333333333,5.316666667,32.197,28.122,29.24,22.364,29.567,21.93,26.316,33.753,31.013,35.361,38.124,27.778,29.567,36.579,32.461,33.753,26.316,29.24,35.361,17.544,33.657,29.567,21.93,38.459,29.567,29.276,31.93,23.392,33.753,36.666,40.145,23.574,26.958,26.958,23.574,32.197,38.264,22.124,23.799,25.025,32.197,29.24,29.276,29.386,26.356,34.13,26.316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211.256,224.49,164.16,129.483,271.477,169.993,219.342,139.012,146.557,185.511,121.662,259.963,205.559,239.181,160.32,161.482,193.651,266.984,205.012,196.69,254.806,158.138,188.415,243.13,162.938,162.938,268.565,225.829,223.302,171.277,182.28,188.738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.058,145.334,203.642,210.211,175.931,206.658,181.34,201.192,200.724,211.822,143.498,125.807,94.488,80.622,156.985,102.506,87.829,133.394,145.334,201.829,132.098,129.483,130.781,152.748,196.348,211.382,92.672,158.395,181.998,152.895,157.766,111.284,103.182,128.605,165.017,98.128,112.81,117.187,181.663,127.872,97.384,177.196,129.656,196.348,155.803,149.381,121.907,137.707,146.928,131.782,190.866,118.745,186.368,200.724,133.113,195.519,98.486,86.702,122.223,221.707,200.202,208.342,247.806,144.234,182.28,162.702,151.969,128.954,208.224,183.122,219.42,136.467,113.518,143.878,75.076,98.649,99.78,137.287,90.938,187.961,139.265,232.033,179.89,145.628,111.351,124.964,130.642,164.842,216.028,101.258,154.508,118.06,153.056,101.805,176.629,131.498,181.998,132.235,201.945,144.019,170.351,135.295,156.678,121.565,114.119,160.486,138.365,213.695,202.516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171,j_11,j-11,j,49,11,5.88,0.9,5,11,NA,5.05,,,,4,10,15.4,21.5,5.833333333,5.441666667,35.841,45.533,50.05,43.884,34.13,38.124,29.603,37.015,29.819,35.118,29.276,32.296,30.737,38.124,31.013,42.624,38.264,35.361,45.345,45.416,42.498,29.386,35.361,45.533,55.575,41.04,35.209,50.242,37.955,33.753,32.984,45.345,48.445,32.984,25.025,38.04,39.905,36.666,25.025,37.015,30.841,45.697,44.248,38.124,41.865,13.239,42.624,35.841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229.42,279.312,249.555,341.821,234.689,198.023,287.626,238.143,288.46,178.847,215.066,160.666,199.314,155.961,303.904,174.093,237.374,214.429,201.829,202.648,279.985,160.32,176.314,130.781,165.017,225.829,234.475,216.517,135.145,162.938,139.166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.869,163.2,164.173,168.307,232.033,114.968,158.172,194.971,154.681,211.033,153.056,174.51,112.069,246.873,153.23,202.209,281.082,219.999,214.728,258.243,186.368,138.943,116.611,141.443,151.772,139.817,141.095,237.567,209.452,207.633,151.123,148.058,160.32,104.826,201.654,214.892,198.281,85.248,131.294,188.976,190.227,200.202,262.039,199.314,231.387,204.558,209.86,164.173,129.07,220.416,209.264,174.296,189.185,118.493,172.645,283.264,181.998,150.946,276.563,275.634,309.185,112.269,170.652,157.257,173.263,182.133,181.875,115.608,256.061,252.835,172.105,165.205,145.098,163.226,141.443,167.587,152.895,213.12,165.728,189.411,161.064,98.486,263.843,271.678,204.558,196.217,191.66,139.656,245.879,126.949,178.255,122.056,209.085,135.295,193.916,298.682,268.565,204.558,110.436,125.867,154.307,142.294,240.904,170.652,258.805,141.269,160.026,244.506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172,j_2,j-2,j,49,2,6.38,7.4,10.5,14.8,18.3,3.633333333,,,,7.2,11.1,15.2,NA,4,3.816666667,22.124,23.574,26.356,19.062,30.841,32.197,26.679,26.679,27.816,27.816,21.979,30.841,26.356,27.931,29.276,20.52,26.478,26.679,25.238,27.931,29.386,33.753,29.386,30.841,32.164,32.197,25.533,38.012,29.276,19.062,21.979,29.567,35.361,30.702,30.702,35.361,35.118,34.411,23.392,23.574,32.984,26.478,33.626,27.778,20.676,23.574,20.932,23.574,25.238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212.396,199.48,161.243,295.933,258.011,228.187,176.629,152.391,196.103,190.261,149.381,181.499,213.63,210.653,202.516,151.603,165.521,133.169,151.038,130.642,155.033,107.085,177.504,162.603,178.512,186.293,103.811,308.407,194.971,155.411,177.389,142.722,139.38,173.133,109.893,189.867,148.383,193.916,147.429,120.026,157.766,123.856,195.846,140.837,200.378,180.418,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.126,176.991,167.919,237.374,184.24,163.958,194.395,203.106,126.274,118.565,99.941,129.326,135.642,220.702,121.776,176.314,102.85,226.514,257.351,172.911,99.941,128.73,134.009,93.258,186.368,140.723,192.944,214.055,147.429,175.012,164.16,200.036,182.28,127.403,193.337,104.058,137.807,137.551,145.209,128.788,143.461,102.85,172.911,133.842,174.859,199.174,137.497,142.294,165.405,203.658,130.781,86.566,95.31,153.759,126.147,108.984,179.223,166.981,157.583,152.895,145.209,129.186,181.998,249.636,166.468,208.224,118.862,179.706,167.307,209.682,159.216,195.519,177.504,187.329,NA,NA,NA,45.697,48.599,54.409,61.681,63.137,63.137,64.593,67.648,70.555,73.464,74.919,74.919,74.919,74.919,74.919,75.076,75.076,75.076,75.076,75.076,68.962,46.806,NA,137.497,206.767,143.64,142.422,163.076,178.578,85.11,143.751,164.062,120.452,202.79,174.59,144.019,82.508,143.751,130.642,118.502,136.161,150.151,128.206,195.371,209.248,134.789,165.366,130.519,180.542,209.799,130.248,89.229,118.565,194.582,146.381,134.789,142.182,70.312,139.265,117.105,176.047,161.144,114.269,99.587,85.248,118.646,111.121,194.642,172.818,180.418,141.632,191.972,187.824,131.652,162.938,169.899,152.615,70.419,218.542,168.287,118.997,92.21,133.69,87.829,186.963,127.872,136.467,162.307,192.611,212.235,159.685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173,j_3,j-3,j,49,3,6.3,2,6,10.5,14.6,4.2,,,,10,14.1,20.2,25.2,5.066666667,4.633333333,27.778,33.911,32.164,27.816,20.468,35.118,26.316,27.816,39.474,31.013,26.356,24.854,39.582,27.816,30.702,35.361,30.702,27.816,40.962,33.753,27.778,26.316,35.088,24.897,26.316,23.437,26.478,33.657,29.386,27.931,38.459,36.579,32.164,27.778,27.931,29.276,31.013,40.962,36.579,29.276,38.04,33.626,35.088,24.897,43.86,27.816,32.164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226.91,198.023,204.699,247.599,218.15,178.416,213.47,190.513,213.47,181.34,175.658,187.277,144.855,251.734,174.075,239.984,209.192,152.11,153.516,146.206,176.955,135.973,226.99,239.926,213.77,125.731,157.956,181.575,128.655,202.093,212.034,188.687,143.461,200.34,136.161,166.897,140.837,157.956,168.763,142.894,162.386,172.911,140.837,125.739,161.356,143.543,184.216,251.5,156.46,194.714,219.376,181.381,198.852,184.216,286.684,115.58,124.346,115.506,124.303,86.455,181.287,213.53,138.897,201.76,166.724,125.739,111.121,98.128,114.073,124.303,118.457,114.073,98.128,140.351,109.805,159.384,142.084,102.506,163.906,178.458,131.709,131.709,198.852,118.457,146.381,139.38,152.222,168.186,109.805,117.406,163.906,140.625,118.43,122.816,108.984,165.231,152.496,122.842,92.105,100.972,143.394,95.31,100.92,133.554,150.698,163.847,192.988,184.263,191.794,83.346,120.106,152.3,102.381,127.403,136.35,133.169,108.434,157.956,210.653,166.692,101.732,77.499,136.091,155.033,106.885,117.406,122.946,136.248,122.946,127.227,101.047,140.473,108.818,153.759,86.369,127.269,153.759,87.829,118.565,119.919,108.276,152.047,124.303,149.237,146.381,106.765,125.867,159.685,118.502,149.302,209.11,176.955,111.121,135.996,169.647,178.578,222.611,114.044,140.381,187.34,134.535,99.684,122.885,197.39,152.222,119.963,182.754,NA,146.265,171.277,160.879,162.386,128.688,133.113,122.885,146.199,159.384,119.919,105.273,146.228,118.457,111.457,128.73,105.425,106.885,147.668,95.13,130.248,98.345,84.997,134.63,107.085,83.449,95.029,122.807,64.477,115.645,141.843,144.766,139.012,97.997,125.739,117.041,133.242,115.58,106.725,142.564,137.497,165.231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174,j_4,j-4,j,49,4,5.88,3.5,8.2,11.7,16.7,4.4,,,,4.1,9.7,14.2,20,5.3,4.85,32.197,36.666,33.911,32.296,32.197,26.478,26.356,33.753,23.437,26.316,20.52,30.841,30.702,21.979,26.478,32.691,30.841,30.702,29.24,33.657,21.93,26.316,32.197,24.897,30.702,23.437,23.574,29.276,24.897,32.197,26.316,26.679,23.437,27.778,33.911,21.93,28.122,31.013,27.931,30.737,29.24,29.24,26.356,30.702,38.04,30.841,26.316,30.737,39.717,40.779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203.852,188.687,159.384,178.746,209.248,228.636,154.971,184.419,89.181,96.536,161.621,193.182,218.937,250.346,171.209,184.68,210.531,183.332,184.216,211.14,99.426,152.496,203.222,203.264,147.726,137.924,118.565,175.658,141.881,114.185,215.037,149.581,153.509,147.921,215.037,212.034,159.464,201.945,177.118,133.842,153.759,86.307,127.193,118.43,140.419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.35,106.975,141.82,155.308,163.847,76.037,176.955,159.464,137.458,159.384,128.954,98.226,125.739,95.029,95.13,100.888,168.135,213.575,120.026,134.535,164.16,171.153,117.041,173.983,92.152,92.395,122.842,109.688,96.591,97.964,193.126,166.673,154.998,131.611,79.809,84.997,172.614,188.687,152.496,115.506,96.889,130.248,115.534,105.354,109.688,96.502,137.435,133.69,112.81,172.911,190.199,64.593,201.776,151.159,93.978,153.516,127.604,179.92,147.777,149.123,105.759,136.091,177.052,171.053,103.811,102.35,135.01,130.248,96.502,160.985,108.276,125.943,112.81,96.491,131.782,114.419,93.567,93.579,112.81,135.973,119.919,81.058,127.327,109.688,106.765,96.536,168.154,95.074,144.921,193.337,124.484,137.497,187.34,175.439,111.15,112.725,100.972,165.437,97.593,172.669,106.274,98.226,198.879,130.248,142.001,131.107,114.419,77.829,111.15,106.975,115.83,112.659,117.288,155.033,109.659,152.222,96.668,138.958,163.769,190.866,150.84,168.763,134.574,127.227,92.291,111.198,92.21,156.869,108.542,139.081,127.604,117.105,64.327,91.815,92.117,108.276,121.565,96.491,96.591,112.611,108.227,140.358,106.735,96.147,111.351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175,j_5,j-5,j,49,5,5.96,4.7,8.4,12.6,17.3,4.2,,,,8.1,12,18,22.4,4.766666667,4.483333333,32.461,39.582,24.897,23.574,33.657,33.657,26.958,26.958,25.025,29.386,35.361,31.93,32.984,42.574,27.312,27.931,40.437,29.13,34.13,30.14,39.905,25.533,41.17,31.013,35.361,29.567,25.025,30.14,34.13,36.812,25.238,29.386,25.906,30.527,35.209,24.897,26.679,26.958,35.209,29.24,20.676,36.55,38.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154.508,225.379,202.711,162.866,173.786,155.411,264.668,189.388,240.878,275.824,313.841,158.273,176.665,195.388,202.853,178.399,243.139,300.818,118.862,193.535,200.378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,261.038,174.859,161.243,116.996,136.161,114.372,192.078,174.59,164.271,228.987,133.354,196.978,173.798,141.933,150.35,150.251,184.106,179.783,127.721,187.602,139.656,80.529,139.166,172.892,125.595,178.363,244.677,191.252,200.442,167.287,188.285,163.828,146.389,180.938,164.297,216.912,165.25,174.975,204.731,139.073,123.059,109.249,144.256,104.662,163.756,125.535,154.833,147.863,181.957,137.962,211.054,131.717,170.627,178.105,122.824,181.239,196.853,193.27,155.508,156.549,163.2,126.147,149.094,118.268,119.714,107.364,172.892,159.034,136.522,190.85,141.639,49.708,161.144,144.019,130.936,164.16,153.056,101.931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176,j_7,j-7,j,49,7,5.92,1.5,5.5,9,11.7,3.4,,,,8.7,14.3,20,26.3,5.866666667,4.633333333,35.841,36.55,30.14,31.56,30.979,40.437,33.338,40.437,26.958,38.708,24.507,35.331,35.841,34.659,34.751,40.145,27.931,34.751,34.751,34.751,39.365,32.461,35.841,45.038,32.691,39.717,28.724,22.696,34.751,31.93,44.392,32.854,40.779,36.168,34.751,36.108,34.751,33.338,35.149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232.902,199.656,277.35,174.914,341.132,186.368,190.782,173.798,271.525,223.933,228.229,180.637,352.688,279.886,199.656,267.835,296.787,198.233,247.504,302.776,167.772,197.904,264.939,239.141,134.185,114.978,222.011,287.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.276,122.432,185.816,144.508,197.276,255.664,250.308,123.311,226.509,196.157,139.004,103.233,231.387,209.957,222.568,158.273,165.947,186.751,173.484,169.855,209.957,100.708,168.592,235.398,124.818,193.303,181.91,182.368,151.688,143.989,139.717,146.177,252.027,191.124,115.857,178.399,143.364,101.931,162.866,187.801,77.209,226.797,226.797,220.489,194.114,136.177,216.808,186.368,285.328,164.297,229.378,175.883,175.225,215.662,153.981,220.586,232.314,212.753,161.336,179.825,100.378,245.03,100.708,126.587,206.467,181.505,168.966,190.956,157.8,196.086,171.178,247.806,222.501,238.551,271.859,162.07,169.199,197.866,137.962,216.656,268.15,208.45,227.093,114.894,200.442,193.27,256.048,260.915,172.7,192.544,173.484,242.046,245.475,182.257,207.664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
