===== BAYENV2.0 =====

input file is set
number of populations is set
number of iterations is set
seed is set
TEST = 0 . So running matrix estimation
MCMC VER 0.71 (THREADED)
ITERATIONS = 100000
INPUT FILE = ../Data/MexSNPs.txt
SEED = -321

num_alleles = 20000.000000
number of loci = 10000
VAR-COVAR MATRIX: ITER = 500
6.000160e-02	4.563199e-02	2.147431e-02	2.386118e-02	7.512580e-02	9.400855e-02	4.304992e-03	7.970430e-02	3.352879e-02	2.521641e-01	

VAR-COVAR MATRIX: ITER = 6000
2.321979e-02	1.776434e-02	7.670679e-03	4.326043e-03	2.729886e-02	3.133397e-02	-1.043760e-02	2.821765e-02	5.619188e-03	6.551878e-02	
1.776434e-02	2.824537e-02	4.438057e-03	-5.524997e-03	2.291117e-02	2.694147e-02	-1.964469e-02	1.144312e-02	1.932578e-03	5.016474e-02	
7.670679e-03	4.438057e-03	6.361669e-03	7.330180e-03	8.125451e-03	1.058184e-02	1.005520e-03	1.622899e-02	-5.007140e-03	2.528572e-02	
4.326043e-03	-5.524997e-03	7.330180e-03	2.761165e-02	8.179429e-04	6.359121e-03	2.131910e-02	3.637123e-02	-1.652100e-02	2.790842e-02	
2.729886e-02	2.291117e-02	8.125451e-03	8.179429e-04	4.924615e-02	4.368616e-02	-1.773410e-02	3.433311e-02	3.771748e-03	8.289578e-02	
3.133397e-02	2.694147e-02	1.058184e-02	6.359121e-03	4.368616e-02	5.013348e-02	-1.404856e-02	4.254634e-02	9.560358e-03	1.012685e-01	
-1.043760e-02	-1.964469e-02	1.005520e-03	2.131910e-02	-1.773410e-02	-1.404856e-02	5.595251e-02	7.697533e-05	-2.631281e-02	8.164463e-03	
2.821765e-02	1.144312e-02	1.622899e-02	3.637123e-02	3.433311e-02	4.254634e-02	7.697533e-05	1.207219e-01	5.410194e-03	8.677613e-02	
5.619188e-03	1.932578e-03	-5.007140e-03	-1.652100e-02	3.771748e-03	9.560358e-03	-2.631281e-02	5.410194e-03	1.158048e-01	3.797164e-02	
6.551878e-02	5.016474e-02	2.528572e-02	2.790842e-02	8.289578e-02	1.012685e-01	8.164463e-03	8.677613e-02	3.797164e-02	2.644255e-01	

VAR-COVAR MATRIX: ITER = 6500
2.333870e-02	1.792944e-02	8.499186e-03	6.062044e-03	2.762037e-02	3.189605e-02	-7.556330e-03	2.945999e-02	6.230670e-03	6.835164e-02	
1.792944e-02	2.690412e-02	5.104114e-03	-4.228246e-03	2.314864e-02	2.700031e-02	-1.722463e-02	1.178266e-02	1.896861e-03	5.168042e-02	
8.499186e-03	5.104114e-03	6.746384e-03	8.405857e-03	9.303250e-03	1.194860e-02	2.673059e-03	1.780730e-02	-4.499217e-03	2.888512e-02	
6.062044e-03	-4.228246e-03	8.405857e-03	2.829657e-02	3.169078e-03	8.716046e-03	2.297529e-02	3.859427e-02	-1.457708e-02	3.322957e-02	
2.762037e-02	2.314864e-02	9.303250e-03	3.169078e-03	4.754582e-02	4.378133e-02	-1.451450e-02	3.571203e-02	3.236485e-03	8.489143e-02	
3.189605e-02	2.700031e-02	1.194860e-02	8.716046e-03	4.378133e-02	5.026028e-02	-1.046589e-02	4.392476e-02	9.856768e-03	1.038913e-01	
-7.556330e-03	-1.722463e-02	2.673059e-03	2.297529e-02	-1.451450e-02	-1.046589e-02	5.558258e-02	2.647204e-03	-2.341488e-02	1.472213e-02	
2.945999e-02	1.178266e-02	1.780730e-02	3.859427e-02	3.571203e-02	4.392476e-02	2.647204e-03	1.224310e-01	7.021414e-03	9.014537e-02	
6.230670e-03	1.896861e-03	-4.499217e-03	-1.457708e-02	3.236485e-03	9.856768e-03	-2.341488e-02	7.021414e-03	1.160116e-01	4.111098e-02	
6.835164e-02	5.168042e-02	2.888512e-02	3.322957e-02	8.489143e-02	1.038913e-01	1.472213e-02	9.014537e-02	4.111098e-02	2.696246e-01	

VAR-COVAR MATRIX: ITER = 7000
2.446867e-02	1.941672e-02	9.394035e-03	6.577282e-03	2.941343e-02	3.374013e-02	-6.551184e-03	3.010723e-02	7.454781e-03	7.219008e-02	
1.941672e-02	2.706560e-02	5.880337e-03	-3.992278e-03	2.541532e-02	2.893655e-02	-1.683950e-02	1.198665e-02	2.527816e-03	5.568017e-02	
9.394035e-03	5.880337e-03	7.066735e-03	8.853419e-03	1.047756e-02	1.333472e-02	3.580286e-03	1.916978e-02	-3.284536e-03	3.187584e-02	
6.577282e-03	-3.992278e-03	8.853419e-03	2.851198e-02	3.627236e-03	9.452990e-03	2.474617e-02	4.031138e-02	-1.271233e-02	3.471977e-02	
2.941343e-02	2.541532e-02	1.047756e-02	3.627236e-03	4.825785e-02	4.574551e-02	-1.418969e-02	3.625231e-02	4.649383e-03	8.907037e-02	
